id_student,gender,region,entrance_result,num_of_prev_attempts,studied_credits,disability,final_result
116541.0,M,Tigrai Region,HE Qualification,0.0,60.0,N,Pass
116692.0,M,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Pass
118983.0,M,Somalia Region,HE Qualification,0.0,120.0,N,Pass
123044.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Pass
127582.0,F,Somalia Region,A Level or Equivalent,0.0,180.0,N,Pass
129955.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Withdrawn
132976.0,F,Addis Ababa,Lower Than A Level,0.0,120.0,N,Pass
134143.0,F,Oromia Region,A Level or Equivalent,0.0,60.0,N,Distinction
135335.0,F,Addis Ababa,Lower Than A Level,0.0,180.0,N,Withdrawn
135400.0,F,Oromia Region,Lower Than A Level,0.0,60.0,Y,Withdrawn
137873.0,M,South West Region,A Level or Equivalent,0.0,60.0,N,Pass
141355.0,F,Somalia Region,A Level or Equivalent,0.0,240.0,N,Pass
141377.0,M,South West Region,A Level or Equivalent,0.0,345.0,N,Withdrawn
142326.0,F,North Region,A Level or Equivalent,0.0,60.0,N,Pass
144801.0,F,South Region,HE Qualification,0.0,60.0,N,Pass
145130.0,M,South West Region,HE Qualification,0.0,120.0,N,Pass
146188.0,F,South Region,A Level or Equivalent,0.0,60.0,Y,Fail
147756.0,M,North Region,Lower Than A Level,0.0,120.0,N,Fail
147793.0,F,North Region,Lower Than A Level,0.0,90.0,N,Withdrawn
148993.0,F,Amhara Region,A Level or Equivalent,0.0,60.0,Y,Withdrawn
151358.0,F,Sidamo Region,A Level or Equivalent,0.0,150.0,N,Pass
155550.0,M,Sidamo Region,A Level or Equivalent,0.0,420.0,N,Pass
155854.0,F,Somalia Region,A Level or Equivalent,0.0,60.0,N,Pass
155984.0,F,Addis Ababa,Lower Than A Level,0.0,60.0,N,Withdrawn
157568.0,F,South West Region,A Level or Equivalent,0.0,60.0,N,Pass
159954.0,M,Somalia Region,A Level or Equivalent,0.0,60.0,N,Withdrawn
164259.0,M,Afar Region,A Level or Equivalent,0.0,60.0,N,Pass
167906.0,F,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Pass
168936.0,F,South Region,Lower Than A Level,0.0,60.0,N,Pass
172112.0,M,South Western Region,HE Qualification,0.0,60.0,N,Pass
172797.0,F,South Western Region,A Level or Equivalent,0.0,60.0,N,Pass
174782.0,M,Addis Ababa,HE Qualification,0.0,60.0,N,Pass
175392.0,M,North Region,HE Qualification,0.0,60.0,N,Pass
175932.0,M,Amhara Region,HE Qualification,0.0,60.0,N,Pass
175991.0,F,Amhara Region,A Level or Equivalent,0.0,180.0,N,Fail
180753.0,M,South West Region,A Level or Equivalent,0.0,120.0,N,Pass
181316.0,F,South West Region,A Level or Equivalent,0.0,120.0,N,Withdrawn
183096.0,F,South West Region,A Level or Equivalent,0.0,60.0,N,Pass
183947.0,M,Sidamo Region,A Level or Equivalent,0.0,180.0,N,Pass
184271.0,M,South West Region,HE Qualification,0.0,170.0,N,Pass
185439.0,M,Sidamo Region,HE Qualification,0.0,120.0,N,Fail
186149.0,M,Afar Region,HE Qualification,0.0,60.0,N,Pass
187100.0,M,Oromia Region,A Level or Equivalent,0.0,60.0,N,Distinction
188278.0,M,Sidamo Region,A Level or Equivalent,0.0,120.0,N,Withdrawn
189879.0,M,Afar Region,A Level or Equivalent,0.0,120.0,N,Pass
192183.0,F,South West Region,Lower Than A Level,0.0,60.0,N,Pass
195262.0,M,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Withdrawn
200860.0,M,Sidamo Region,Lower Than A Level,0.0,60.0,N,Pass
202635.0,F,Tigrai Region,A Level or Equivalent,0.0,60.0,N,Withdrawn
205350.0,M,South West Region,HE Qualification,0.0,60.0,N,Pass
205719.0,M,Addis Ababa,A Level or Equivalent,0.0,90.0,Y,Fail
227499.0,F,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Distinction
227517.0,M,South Western Region,HE Qualification,0.0,180.0,N,Fail
228082.0,M,Sidamo Region,HE Qualification,0.0,60.0,N,Pass
228222.0,M,Somalia Region,Lower Than A Level,0.0,60.0,N,Pass
229179.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Pass
229361.0,M,Somalia Region,A Level or Equivalent,0.0,60.0,N,Pass
231554.0,M,Sidamo Region,A Level or Equivalent,0.0,240.0,N,Pass
235507.0,M,Sidamo Region,A Level or Equivalent,0.0,240.0,N,Withdrawn
236284.0,M,Afar Region,Post Graduate Qualification,0.0,60.0,N,Pass
238007.0,M,South Region,HE Qualification,0.0,60.0,N,Pass
240712.0,M,Sidamo Region,HE Qualification,0.0,80.0,N,Pass
240884.0,M,South Region,A Level or Equivalent,0.0,120.0,N,Pass
241649.0,M,Addis Ababa,HE Qualification,0.0,60.0,N,Pass
241729.0,F,Somalia Region,HE Qualification,0.0,60.0,N,Fail
242793.0,M,Sidamo Region,HE Qualification,0.0,60.0,N,Pass
246834.0,M,South West Region,A Level or Equivalent,0.0,60.0,N,Pass
248270.0,M,Amhara Region,Lower Than A Level,0.0,90.0,N,Pass
255548.0,M,Tigrai Region,Lower Than A Level,0.0,60.0,N,Pass
256815.0,M,Amhara Region,HE Qualification,0.0,120.0,N,Pass
258392.0,F,South Region,Lower Than A Level,0.0,60.0,N,Pass
258894.0,F,Addis Ababa,Lower Than A Level,0.0,60.0,N,Pass
260355.0,F,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Withdrawn
262011.0,M,Somalia Region,A Level or Equivalent,0.0,60.0,N,Pass
262934.0,F,Amhara Region,A Level or Equivalent,0.0,60.0,N,Pass
268073.0,M,Addis Ababa,A Level or Equivalent,0.0,90.0,N,Fail
268733.0,M,Addis Ababa,A Level or Equivalent,0.0,180.0,N,Withdrawn
271251.0,M,Afar Region,A Level or Equivalent,0.0,60.0,N,Pass
277880.0,F,Oromia Region,A Level or Equivalent,0.0,60.0,N,Withdrawn
279572.0,M,Sidamo Region,Lower Than A Level,0.0,60.0,N,Distinction
281022.0,F,Afar Region,A Level or Equivalent,0.0,150.0,N,Pass
281250.0,M,Tigrai Region,Lower Than A Level,0.0,60.0,N,Fail
281589.0,M,Amhara Region,HE Qualification,0.0,60.0,N,Fail
282821.0,M,South West Region,A Level or Equivalent,0.0,60.0,N,Pass
286488.0,M,Oromia Region,A Level or Equivalent,0.0,60.0,N,Pass
287548.0,M,Addis Ababa,A Level or Equivalent,0.0,120.0,N,Pass
290201.0,M,Tigrai Region,A Level or Equivalent,0.0,60.0,N,Pass
290757.0,M,Amhara Region,A Level or Equivalent,0.0,60.0,N,Pass
291334.0,M,Oromia Region,A Level or Equivalent,0.0,60.0,N,Distinction
292923.0,F,Oromia Region,A Level or Equivalent,0.0,180.0,N,Withdrawn
293699.0,M,Somalia Region,A Level or Equivalent,0.0,120.0,N,Pass
294570.0,M,Oromia Region,HE Qualification,0.0,60.0,N,Pass
294594.0,M,Oromia Region,A Level or Equivalent,0.0,60.0,N,Pass
295741.0,M,Oromia Region,A Level or Equivalent,0.0,240.0,N,Fail
296332.0,M,South Region,Post Graduate Qualification,0.0,60.0,N,Distinction
298696.0,F,Oromia Region,HE Qualification,0.0,60.0,N,Pass
300398.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Pass
302302.0,F,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Fail
305152.0,M,Amhara Region,A Level or Equivalent,0.0,60.0,N,Fail
305386.0,M,South Region,A Level or Equivalent,0.0,120.0,Y,Pass
305539.0,F,Tigrai Region,Lower Than A Level,0.0,120.0,N,Withdrawn
306107.0,M,South Region,A Level or Equivalent,0.0,120.0,N,Pass
306466.0,M,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Pass
306897.0,F,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Pass
307061.0,F,Somalia Region,HE Qualification,0.0,60.0,N,Pass
307866.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Pass
311917.0,M,South West Region,A Level or Equivalent,0.0,120.0,N,Pass
312537.0,M,South Region,Post Graduate Qualification,0.0,60.0,N,Distinction
312782.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Pass
318933.0,F,Addis Ababa,HE Qualification,0.0,120.0,N,Pass
319047.0,F,Somalia Region,A Level or Equivalent,0.0,60.0,N,Pass
321942.0,M,South Region,HE Qualification,0.0,60.0,N,Pass
324002.0,M,Addis Ababa,HE Qualification,0.0,60.0,N,Pass
324084.0,F,South West Region,A Level or Equivalent,0.0,60.0,N,Pass
324282.0,M,Oromia Region,A Level or Equivalent,0.0,120.0,N,Pass
331358.0,F,South Region,HE Qualification,0.0,60.0,N,Withdrawn
332789.0,F,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Pass
333059.0,M,Afar Region,A Level or Equivalent,0.0,120.0,N,Pass
333323.0,M,Afar Region,HE Qualification,0.0,60.0,N,Pass
334259.0,F,Sidamo Region,A Level or Equivalent,0.0,150.0,N,Fail
334333.0,F,South West Region,A Level or Equivalent,0.0,240.0,Y,Withdrawn
335764.0,F,Oromia Region,A Level or Equivalent,0.0,60.0,N,Withdrawn
336207.0,M,Addis Ababa,A Level or Equivalent,0.0,120.0,N,Pass
339972.0,M,North Region,A Level or Equivalent,0.0,60.0,N,Pass
341872.0,M,Addis Ababa,Lower Than A Level,0.0,180.0,N,Fail
342007.0,F,South Region,HE Qualification,0.0,60.0,N,Withdrawn
342514.0,M,Afar Region,Lower Than A Level,0.0,60.0,N,Pass
342972.0,M,Sidamo Region,HE Qualification,0.0,60.0,N,Pass
343446.0,M,South Western Region,HE Qualification,0.0,120.0,N,Pass
344282.0,M,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Fail
345068.0,M,Addis Ababa,A Level or Equivalent,0.0,180.0,Y,Pass
345357.0,M,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Distinction
346025.0,M,Addis Ababa,A Level or Equivalent,0.0,120.0,N,Pass
346843.0,F,Afar Region,HE Qualification,0.0,120.0,N,Fail
350188.0,M,Amhara Region,HE Qualification,0.0,60.0,N,Pass
354858.0,M,South Region,HE Qualification,0.0,120.0,N,Withdrawn
357668.0,M,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Fail
364177.0,M,Addis Ababa,Lower Than A Level,0.0,60.0,N,Fail
365244.0,F,Sidamo Region,A Level or Equivalent,0.0,120.0,N,Pass
365642.0,M,Addis Ababa,Lower Than A Level,0.0,60.0,N,Pass
366483.0,M,South West Region,HE Qualification,0.0,60.0,N,Pass
368194.0,F,South West Region,A Level or Equivalent,0.0,120.0,Y,Pass
368824.0,M,Tigrai Region,HE Qualification,0.0,120.0,N,Fail
368963.0,M,Sidamo Region,Lower Than A Level,0.0,180.0,N,Pass
376439.0,M,North Region,HE Qualification,0.0,60.0,N,Distinction
376581.0,F,South Region,A Level or Equivalent,0.0,60.0,N,Pass
380953.0,M,Somalia Region,A Level or Equivalent,0.0,60.0,N,Pass
383254.0,M,Sidamo Region,A Level or Equivalent,0.0,120.0,N,Pass
386924.0,M,South Western Region,Lower Than A Level,0.0,120.0,N,Pass
386952.0,M,Sidamo Region,A Level or Equivalent,0.0,120.0,N,Pass
388722.0,F,Sidamo Region,Lower Than A Level,0.0,60.0,N,Pass
388885.0,M,South West Region,A Level or Equivalent,0.0,60.0,N,Pass
390890.0,M,Afar Region,A Level or Equivalent,0.0,90.0,N,Withdrawn
392756.0,M,South Region,A Level or Equivalent,0.0,120.0,N,Fail
392931.0,F,Amhara Region,A Level or Equivalent,0.0,120.0,N,Pass
393207.0,M,Amhara Region,A Level or Equivalent,0.0,60.0,N,Pass
396872.0,M,Sidamo Region,HE Qualification,0.0,180.0,N,Pass
398552.0,M,Sidamo Region,Lower Than A Level,0.0,240.0,N,Fail
401869.0,F,Oromia Region,Lower Than A Level,0.0,60.0,N,Pass
402470.0,M,South West Region,Lower Than A Level,0.0,60.0,N,Pass
404804.0,M,Tigrai Region,Lower Than A Level,0.0,120.0,N,Pass
405088.0,M,North Region,A Level or Equivalent,0.0,120.0,N,Pass
405961.0,M,Afar Region,A Level or Equivalent,0.0,240.0,Y,Withdrawn
414117.0,M,Sidamo Region,A Level or Equivalent,0.0,120.0,N,Pass
415969.0,M,South Region,HE Qualification,0.0,90.0,N,Withdrawn
420087.0,M,Afar Region,A Level or Equivalent,0.0,60.0,Y,Fail
429958.0,F,Amhara Region,A Level or Equivalent,0.0,60.0,N,Pass
441018.0,F,Oromia Region,A Level or Equivalent,0.0,150.0,N,Pass
441888.0,M,Sidamo Region,A Level or Equivalent,0.0,120.0,N,Pass
442442.0,M,South West Region,HE Qualification,0.0,120.0,N,Withdrawn
444677.0,M,Sidamo Region,HE Qualification,0.0,60.0,N,Distinction
470588.0,M,Oromia Region,HE Qualification,0.0,60.0,N,Withdrawn
489455.0,F,South West Region,A Level or Equivalent,0.0,60.0,N,Pass
494424.0,F,North Region,A Level or Equivalent,0.0,60.0,N,Fail
495284.0,M,Oromia Region,HE Qualification,0.0,120.0,N,Pass
498857.0,M,Amhara Region,HE Qualification,0.0,60.0,N,Pass
508818.0,M,Sidamo Region,A Level or Equivalent,0.0,120.0,N,Pass
512460.0,M,Oromia Region,HE Qualification,0.0,120.0,N,Pass
544103.0,M,Amhara Region,HE Qualification,0.0,120.0,N,Pass
550383.0,M,Oromia Region,HE Qualification,0.0,60.0,N,Pass
564450.0,M,South Region,HE Qualification,0.0,120.0,N,Fail
568601.0,F,Afar Region,HE Qualification,0.0,60.0,N,Withdrawn
572652.0,M,South Region,HE Qualification,0.0,120.0,N,Pass
580389.0,M,South Western Region,HE Qualification,0.0,120.0,N,Pass
581129.0,M,Addis Ababa,A Level or Equivalent,0.0,120.0,N,Fail
588775.0,M,South West Region,A Level or Equivalent,0.0,120.0,N,Pass
591774.0,M,South Region,Post Graduate Qualification,0.0,60.0,N,Pass
603861.0,M,North Region,HE Qualification,0.0,60.0,N,Withdrawn
606143.0,M,Afar Region,Post Graduate Qualification,0.0,60.0,N,Fail
704156.0,M,South Region,HE Qualification,0.0,120.0,N,Pass
705379.0,M,South Region,A Level or Equivalent,0.0,120.0,N,Distinction
721259.0,F,South Region,Lower Than A Level,0.0,120.0,N,Withdrawn
749412.0,M,South Region,Lower Than A Level,0.0,60.0,N,Pass
760729.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Distinction
905042.0,F,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Pass
949618.0,F,South West Region,A Level or Equivalent,0.0,60.0,N,Pass
958987.0,M,Amhara Region,HE Qualification,0.0,60.0,N,Pass
968578.0,F,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Pass
969076.0,M,South West Region,A Level or Equivalent,0.0,180.0,N,Withdrawn
971027.0,F,South Region,HE Qualification,0.0,60.0,N,Pass
978739.0,M,South Region,HE Qualification,0.0,60.0,N,Pass
1035023.0,F,Sidamo Region,Lower Than A Level,0.0,60.0,N,Pass
1105478.0,M,Afar Region,HE Qualification,0.0,60.0,N,Pass
1352868.0,M,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Withdrawn
1401935.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Fail
1402638.0,F,Somalia Region,HE Qualification,0.0,60.0,N,Pass
1414443.0,F,Sidamo Region,A Level or Equivalent,0.0,120.0,N,Fail
1456619.0,M,South West Region,A Level or Equivalent,0.0,60.0,N,Withdrawn
1465690.0,M,South Region,HE Qualification,0.0,120.0,N,Pass
1472925.0,F,Addis Ababa,Lower Than A Level,0.0,60.0,Y,Fail
1488959.0,M,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Pass
1518989.0,F,Oromia Region,Lower Than A Level,0.0,60.0,N,Pass
1618738.0,M,Sidamo Region,Lower Than A Level,0.0,60.0,N,Pass
1620151.0,M,South Region,HE Qualification,0.0,60.0,N,Fail
1626710.0,M,Amhara Region,A Level or Equivalent,0.0,60.0,N,Distinction
1640609.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Pass
1686521.0,F,Amhara Region,Lower Than A Level,0.0,60.0,N,Withdrawn
1729319.0,F,Afar Region,HE Qualification,0.0,60.0,N,Pass
1746134.0,M,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Pass
1758449.0,M,South Region,Lower Than A Level,0.0,75.0,N,Withdrawn
1763015.0,F,Afar Region,A Level or Equivalent,0.0,60.0,N,Withdrawn
1765788.0,M,Oromia Region,HE Qualification,0.0,60.0,N,Pass
1801229.0,M,South Western Region,HE Qualification,0.0,60.0,N,Pass
1801641.0,M,Afar Region,A Level or Equivalent,0.0,60.0,N,Pass
1847830.0,M,South West Region,Lower Than A Level,0.0,60.0,N,Pass
1860318.0,M,South West Region,Lower Than A Level,0.0,300.0,Y,Pass
1889511.0,M,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Pass
1889577.0,F,South Region,A Level or Equivalent,0.0,60.0,Y,Pass
1894188.0,F,Somalia Region,A Level or Equivalent,0.0,60.0,N,Pass
1938355.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Pass
1942396.0,F,Addis Ababa,Lower Than A Level,0.0,120.0,Y,Pass
1970390.0,M,South Region,Lower Than A Level,0.0,60.0,N,Withdrawn
1976139.0,M,South Western Region,Lower Than A Level,0.0,120.0,N,Pass
2011876.0,F,Addis Ababa,A Level or Equivalent,0.0,60.0,Y,Pass
2012966.0,M,Amhara Region,Lower Than A Level,0.0,60.0,N,Pass
2051699.0,F,South West Region,Lower Than A Level,0.0,60.0,N,Pass
2062879.0,F,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Fail
2065691.0,M,Sidamo Region,A Level or Equivalent,0.0,330.0,Y,Withdrawn
2073016.0,F,Sidamo Region,Lower Than A Level,0.0,60.0,N,Withdrawn
2080474.0,F,South Region,A Level or Equivalent,0.0,60.0,N,Pass
2083877.0,F,South Region,A Level or Equivalent,0.0,120.0,N,Pass
2084066.0,F,South West Region,Lower Than A Level,0.0,60.0,N,Fail
2104505.0,M,South Region,Lower Than A Level,0.0,60.0,N,Pass
2122180.0,F,Amhara Region,Lower Than A Level,0.0,60.0,N,Distinction
2139353.0,M,Sidamo Region,A Level or Equivalent,0.0,120.0,N,Withdrawn
2143752.0,F,South Region,Lower Than A Level,0.0,60.0,N,Pass
2146792.0,M,Amhara Region,HE Qualification,0.0,60.0,N,Pass
2149225.0,M,Afar Region,A Level or Equivalent,0.0,60.0,Y,Withdrawn
2153153.0,F,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Pass
2155014.0,F,South Region,Lower Than A Level,0.0,60.0,Y,Pass
2164705.0,F,Amhara Region,A Level or Equivalent,0.0,120.0,N,Fail
2171627.0,F,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Pass
2182846.0,F,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Pass
2194100.0,F,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Pass
2197016.0,F,Amhara Region,HE Qualification,0.0,60.0,N,Pass
2208424.0,M,Afar Region,A Level or Equivalent,0.0,60.0,N,Pass
2229865.0,F,South Region,A Level or Equivalent,0.0,60.0,N,Pass
2255601.0,F,South Region,A Level or Equivalent,0.0,120.0,N,Withdrawn
2268379.0,F,Somalia Region,A Level or Equivalent,0.0,60.0,N,Pass
2278464.0,M,South Region,Lower Than A Level,0.0,60.0,N,Pass
2293923.0,M,South Region,A Level or Equivalent,0.0,150.0,N,Pass
2312620.0,F,Somalia Region,HE Qualification,0.0,60.0,N,Withdrawn
2318055.0,M,Tigrai Region,A Level or Equivalent,0.0,60.0,N,Withdrawn
2324976.0,F,Afar Region,HE Qualification,0.0,60.0,N,Withdrawn
2329342.0,F,Addis Ababa,Lower Than A Level,0.0,120.0,N,Pass
2339528.0,F,Sidamo Region,Lower Than A Level,0.0,60.0,N,Distinction
2342426.0,M,Sidamo Region,Lower Than A Level,0.0,60.0,N,Fail
2344901.0,F,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Fail
2358056.0,F,North Region,HE Qualification,0.0,60.0,N,Fail
2358969.0,F,Addis Ababa,A Level or Equivalent,0.0,180.0,N,Withdrawn
2364471.0,F,Afar Region,HE Qualification,0.0,60.0,Y,Pass
2365101.0,M,Oromia Region,HE Qualification,0.0,300.0,N,Withdrawn
2367155.0,F,Addis Ababa,A Level or Equivalent,0.0,120.0,N,Pass
2369266.0,F,Sidamo Region,Lower Than A Level,0.0,60.0,N,Pass
2376496.0,F,Somalia Region,A Level or Equivalent,0.0,120.0,N,Pass
2391984.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Withdrawn
2411661.0,F,South Region,A Level or Equivalent,0.0,120.0,N,Fail
2411778.0,M,Afar Region,HE Qualification,0.0,120.0,N,Withdrawn
2412002.0,M,South West Region,Lower Than A Level,0.0,90.0,N,Distinction
2412967.0,F,South Region,A Level or Equivalent,0.0,60.0,N,Pass
2429854.0,M,Sidamo Region,A Level or Equivalent,0.0,120.0,Y,Withdrawn
2437837.0,F,North Region,A Level or Equivalent,0.0,60.0,N,Pass
2449878.0,F,Somalia Region,A Level or Equivalent,0.0,60.0,N,Pass
2456480.0,M,Afar Region,Lower Than A Level,0.0,120.0,N,Fail
2457256.0,M,South Region,Lower Than A Level,0.0,180.0,N,Pass
2458355.0,M,Sidamo Region,Lower Than A Level,0.0,60.0,N,Pass
2460080.0,M,Afar Region,HE Qualification,0.0,60.0,N,Pass
2461190.0,M,South Region,HE Qualification,0.0,60.0,N,Fail
2469673.0,F,Sidamo Region,Lower Than A Level,0.0,60.0,N,Fail
2470694.0,F,Afar Region,HE Qualification,0.0,60.0,N,Withdrawn
2479954.0,M,Amhara Region,A Level or Equivalent,0.0,60.0,N,Pass
2481901.0,M,Tigrai Region,Lower Than A Level,0.0,60.0,N,Pass
2482700.0,M,South Region,Lower Than A Level,0.0,120.0,N,Pass
2486127.0,F,Addis Ababa,HE Qualification,0.0,120.0,N,Pass
2498700.0,F,Amhara Region,Lower Than A Level,0.0,240.0,N,Pass
2516503.0,M,Oromia Region,HE Qualification,0.0,60.0,N,Pass
2518069.0,M,Somalia Region,A Level or Equivalent,0.0,60.0,N,Pass
2521459.0,F,Sidamo Region,Lower Than A Level,0.0,60.0,N,Pass
2523736.0,M,Amhara Region,A Level or Equivalent,0.0,120.0,N,Pass
2529279.0,F,Amhara Region,HE Qualification,0.0,60.0,N,Pass
2532302.0,F,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Pass
2536991.0,M,South Region,HE Qualification,0.0,60.0,N,Distinction
2542724.0,F,South Region,Lower Than A Level,0.0,60.0,N,Withdrawn
2550279.0,F,North Region,HE Qualification,0.0,60.0,N,Pass
2551220.0,F,South Region,Lower Than A Level,0.0,60.0,N,Pass
2552472.0,F,South Region,HE Qualification,0.0,120.0,N,Withdrawn
2555340.0,F,South Region,HE Qualification,0.0,60.0,N,Pass
2557283.0,M,Sidamo Region,HE Qualification,0.0,60.0,N,Pass
2559575.0,M,South West Region,Lower Than A Level,0.0,60.0,N,Pass
2562034.0,M,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Pass
2566163.0,F,South Region,A Level or Equivalent,0.0,60.0,N,Pass
2566592.0,F,South Region,A Level or Equivalent,0.0,60.0,N,Pass
2569324.0,M,South Region,A Level or Equivalent,0.0,120.0,N,Withdrawn
2574528.0,M,South Western Region,HE Qualification,0.0,60.0,N,Pass
2574583.0,M,Sidamo Region,Lower Than A Level,0.0,60.0,N,Pass
2576122.0,M,Amhara Region,A Level or Equivalent,0.0,60.0,N,Withdrawn
2578995.0,F,South Region,A Level or Equivalent,0.0,60.0,Y,Pass
2586560.0,F,Addis Ababa,Lower Than A Level,0.0,60.0,N,Pass
2594139.0,F,South West Region,A Level or Equivalent,0.0,60.0,N,Pass
2598871.0,F,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Pass
2599352.0,F,Afar Region,A Level or Equivalent,0.0,120.0,N,Pass
2600688.0,M,South Region,A Level or Equivalent,0.0,60.0,N,Pass
2606098.0,F,Somalia Region,A Level or Equivalent,0.0,60.0,N,Pass
2613116.0,F,Sidamo Region,Lower Than A Level,0.0,60.0,N,Pass
2617002.0,F,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Pass
2620584.0,M,South Region,A Level or Equivalent,0.0,60.0,Y,Fail
2639449.0,M,Somalia Region,A Level or Equivalent,0.0,120.0,N,Pass
2639540.0,F,Amhara Region,A Level or Equivalent,0.0,60.0,N,Pass
2639641.0,M,Oromia Region,Lower Than A Level,0.0,120.0,N,Pass
2641155.0,M,Somalia Region,Lower Than A Level,0.0,60.0,N,Pass
2643002.0,F,South West Region,A Level or Equivalent,0.0,60.0,N,Pass
2645733.0,F,South West Region,A Level or Equivalent,0.0,180.0,N,Pass
2649826.0,M,Addis Ababa,Lower Than A Level,0.0,60.0,N,Distinction
2650282.0,M,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Pass
2664024.0,M,Oromia Region,HE Qualification,0.0,60.0,N,Pass
2666246.0,M,Amhara Region,A Level or Equivalent,0.0,60.0,N,Pass
2669816.0,M,Sidamo Region,A Level or Equivalent,0.0,60.0,N,Fail
